Year,Month,Segment,Region,KPI,Value Type,Value
2020,12,Clients,India,Lv1_Visitors,Actuals,36.65558
2020,12,Clients,India,Lv2_Visitors,Actuals,26.89569
2020,12,Clients,India,Lv3_Visitors,Actuals,13.00571
2020,12,Clients,India,Lv4_Visitors,Actuals,7.17608
2020,12,Clients,India,Lv3_Visitors,Actuals,7.06677
2020,12,Clients,India,Lv5_Visitors,Actuals,2.55723
2020,12,Clients,India,Lv4_Visitors,Actuals,1.80125
2020,12,Clients,India,Lv5_Visitors,Actuals,0.74768
2021,12,Clients,India,Lv1_Visitors,Actuals,35.43797
2021,12,Clients,India,Lv2_Visitors,Actuals,21.9942
2021,12,Clients,India,Lv3_Visitors,Actuals,11.05675
2021,12,Clients,India,Lv3_Visitors,Actuals,6.77096
2021,12,Clients,India,Lv4_Visitors,Actuals,6.32424
2021,12,Clients,India,Lv5_Visitors,Actuals,2.16178
2021,12,Clients,India,Lv4_Visitors,Actuals,1.80821
2021,12,Clients,India,Lv5_Visitors,Actuals,0.69345
2022,12,Clients,India,Lv1_Visitors,Actuals,32.2369
2022,12,Clients,India,Lv2_Visitors,Actuals,21.06583
2022,12,Clients,India,Lv3_Visitors,Actuals,17.25522
2022,12,Clients,India,Lv4_Visitors,Actuals,7.48273
2022,12,Clients,Uddepy,Lv1_Visitors,Actuals,6.29047
2022,12,Clients,Uddepy,Lv2_Visitors,Actuals,3.78447
2022,12,Clients,Uddepy,Lv3_Visitors,Actuals,3.71666
2022,12,Clients,Dehradun,Lv1_Visitors,Actuals,2.4137
2022,12,Clients,Ujjain,Lv1_Visitors,Actuals,1.78976
2022,12,Clients,Dehradun,Lv2_Visitors,Actuals,1.49024
2022,12,Clients,Indore,Lv1_Visitors,Actuals,1.19475
2022,12,Clients,Uddepy,Lv4_Visitors,Actuals,1.1895
2022,12,Clients,Dehradun,Lv3_Visitors,Actuals,1.1857
2022,12,Clients,Ujjain,Lv2_Visitors,Actuals,1.12987
2022,12,Clients,Ujjain,Lv3_Visitors,Actuals,0.78884
2022,12,Clients,India,Lv5_Visitors,Actuals,0.75211
2022,12,Clients,Indore,Lv2_Visitors,Actuals,0.72804
2022,12,Clients,Indore,Lv3_Visitors,Actuals,0.64064
2022,12,Clients,Dehradun,Lv4_Visitors,Actuals,0.53146
2022,12,Clients,Ujjain,Lv4_Visitors,Actuals,0.37404
2022,12,Clients,Indore,Lv4_Visitors,Actuals,0.30773
2022,12,Clients,Uddepy,Lv5_Visitors,Actuals,0.14855
2022,12,Clients,Dehradun,Lv5_Visitors,Actuals,0.0788
2022,12,Clients,Ujjain,Lv5_Visitors,Actuals,0.05632
2022,12,Clients,Indore,Lv5_Visitors,Actuals,0.04335
2020,11,Clients,India,Lv1_Visitors,Actuals,36.34761
2020,11,Clients,India,Lv2_Visitors,Actuals,25.10682
2020,11,Clients,India,Lv3_Visitors,Actuals,13.46038
2020,11,Clients,India,Lv3_Visitors,Actuals,7.51349
2020,11,Clients,India,Lv4_Visitors,Actuals,7.5071
2020,11,Clients,India,Lv5_Visitors,Actuals,2.72017
2020,11,Clients,India,Lv4_Visitors,Actuals,1.87646
2020,11,Clients,India,Lv5_Visitors,Actuals,0.8168
2021,11,Clients,India,Lv1_Visitors,Actuals,36.65788
2021,11,Clients,India,Lv2_Visitors,Actuals,22.61094
2021,11,Clients,India,Lv3_Visitors,Actuals,11.54974
2021,11,Clients,India,Lv4_Visitors,Actuals,6.94316
2021,11,Clients,India,Lv3_Visitors,Actuals,6.88464
2021,11,Clients,India,Lv5_Visitors,Actuals,2.43224
2021,11,Clients,India,Lv4_Visitors,Actuals,1.93567
2021,11,Clients,India,Lv5_Visitors,Actuals,0.78573
2022,11,Clients,India,Lv1_Visitors,Actuals,35.58134
2022,11,Clients,India,Lv2_Visitors,Actuals,22.99894
2022,11,Clients,India,Lv3_Visitors,Actuals,17.53542
2022,11,Clients,India,Lv4_Visitors,Actuals,8.43778
2022,11,Clients,Uddepy,Lv1_Visitors,Actuals,6.68392
2022,11,Clients,Uddepy,Lv2_Visitors,Actuals,4.01651
2022,11,Clients,Uddepy,Lv3_Visitors,Actuals,3.04239
2022,11,Clients,India,Lv5_Visitors,Actuals,3.02037
2022,11,Clients,Dehradun,Lv1_Visitors,Actuals,2.86604
2022,11,Clients,Ujjain,Lv1_Visitors,Actuals,2.09151
2022,11,Clients,Dehradun,Lv2_Visitors,Actuals,1.74726
2022,11,Clients,Indore,Lv1_Visitors,Actuals,1.35254
2022,11,Clients,Dehradun,Lv3_Visitors,Actuals,1.34907
2022,11,Clients,Uddepy,Lv4_Visitors,Actuals,1.32765
2022,11,Clients,Ujjain,Lv2_Visitors,Actuals,1.32272
2022,11,Clients,Ujjain,Lv3_Visitors,Actuals,0.92759
2022,11,Clients,Indore,Lv2_Visitors,Actuals,0.80884
2022,11,Clients,Indore,Lv3_Visitors,Actuals,0.67546
2022,11,Clients,Dehradun,Lv4_Visitors,Actuals,0.6178
2022,11,Clients,Uddepy,Lv5_Visitors,Actuals,0.56624
2022,11,Clients,Ujjain,Lv4_Visitors,Actuals,0.46469
2022,11,Clients,Indore,Lv4_Visitors,Actuals,0.33489
2022,11,Clients,Dehradun,Lv5_Visitors,Actuals,0.30544
2022,11,Clients,Ujjain,Lv5_Visitors,Actuals,0.21321
2022,11,Clients,Indore,Lv5_Visitors,Actuals,0.16528
2020,10,Clients,India,Lv1_Visitors,Actuals,42.86063
2020,10,Clients,India,Lv2_Visitors,Actuals,29.2328
2020,10,Clients,India,Lv3_Visitors,Actuals,16.25888
2020,10,Clients,India,Lv3_Visitors,Actuals,10.94291
2020,10,Clients,India,Lv4_Visitors,Actuals,9.25999
2020,10,Clients,India,Lv5_Visitors,Actuals,3.02759
2020,10,Clients,India,Lv4_Visitors,Actuals,2.21037
2020,10,Clients,India,Lv5_Visitors,Actuals,0.91531
2021,10,Clients,India,Lv1_Visitors,Actuals,32.23253
2021,10,Clients,India,Lv2_Visitors,Actuals,20.25461
2021,10,Clients,India,Lv3_Visitors,Actuals,10.84128
2021,10,Clients,India,Lv3_Visitors,Actuals,6.22252
2021,10,Clients,India,Lv4_Visitors,Actuals,6.12737
2021,10,Clients,India,Lv5_Visitors,Actuals,2.13163
2021,10,Clients,India,Lv4_Visitors,Actuals,1.67563
2021,10,Clients,India,Lv5_Visitors,Actuals,0.67336
2022,10,Clients,India,Lv1_Visitors,Actuals,33.75812
2022,10,Clients,India,Lv2_Visitors,Actuals,21.06685
2022,10,Clients,India,Lv3_Visitors,Actuals,15.96552
2022,10,Clients,India,Lv4_Visitors,Actuals,7.33809
2022,10,Clients,Uddepy,Lv1_Visitors,Actuals,7.21205
2022,10,Clients,Uddepy,Lv2_Visitors,Actuals,4.1613
2022,10,Clients,Uddepy,Lv3_Visitors,Actuals,3.37804
2022,10,Clients,Dehradun,Lv1_Visitors,Actuals,2.91831
2022,10,Clients,India,Lv5_Visitors,Actuals,2.54773
2022,10,Clients,Ujjain,Lv1_Visitors,Actuals,1.87359
2022,10,Clients,Dehradun,Lv2_Visitors,Actuals,1.75647
2022,10,Clients,Dehradun,Lv3_Visitors,Actuals,1.40333
2022,10,Clients,Indore,Lv1_Visitors,Actuals,1.29633
2022,10,Clients,Uddepy,Lv4_Visitors,Actuals,1.24825
2022,10,Clients,Ujjain,Lv2_Visitors,Actuals,1.19056
2022,10,Clients,Ujjain,Lv3_Visitors,Actuals,0.92372
2022,10,Clients,Indore,Lv2_Visitors,Actuals,0.77078
2022,10,Clients,Dehradun,Lv4_Visitors,Actuals,0.63964
2022,10,Clients,Indore,Lv3_Visitors,Actuals,0.60089
2022,10,Clients,Uddepy,Lv5_Visitors,Actuals,0.54849
2022,10,Clients,Ujjain,Lv4_Visitors,Actuals,0.44459
2022,10,Clients,Indore,Lv4_Visitors,Actuals,0.31457
2022,10,Clients,Dehradun,Lv5_Visitors,Actuals,0.30911
2022,10,Clients,Ujjain,Lv5_Visitors,Actuals,0.19919
2022,10,Clients,Indore,Lv5_Visitors,Actuals,0.15486
2020,9,Clients,India,Lv1_Visitors,Actuals,33.77895
2020,9,Clients,India,Lv2_Visitors,Actuals,22.96989
2020,9,Clients,India,Lv3_Visitors,Actuals,12.84911
2020,9,Clients,India,Lv3_Visitors,Actuals,7.67938
2020,9,Clients,India,Lv4_Visitors,Actuals,7.18836
2020,9,Clients,India,Lv5_Visitors,Actuals,2.39246
2020,9,Clients,India,Lv4_Visitors,Actuals,1.78274
2020,9,Clients,India,Lv5_Visitors,Actuals,0.72639
2021,9,Clients,India,Lv1_Visitors,Actuals,30.17046
2021,9,Clients,India,Lv2_Visitors,Actuals,19.42594
2021,9,Clients,India,Lv3_Visitors,Actuals,10.49227
2021,9,Clients,India,Lv4_Visitors,Actuals,5.91901
2021,9,Clients,India,Lv3_Visitors,Actuals,5.74014
2021,9,Clients,India,Lv5_Visitors,Actuals,1.974
2021,9,Clients,India,Lv4_Visitors,Actuals,1.60398
2021,9,Clients,India,Lv5_Visitors,Actuals,0.63347
2022,9,Clients,India,Lv1_Visitors,Actuals,33.11139
2022,9,Clients,India,Lv2_Visitors,Actuals,20.69084
2022,9,Clients,India,Lv3_Visitors,Actuals,16.33456
2022,9,Clients,India,Lv4_Visitors,Actuals,6.88525
2022,9,Clients,Uddepy,Lv1_Visitors,Actuals,6.37436
2022,9,Clients,Uddepy,Lv3_Visitors,Actuals,3.91814
2022,9,Clients,Uddepy,Lv2_Visitors,Actuals,3.77863
2022,9,Clients,Dehradun,Lv1_Visitors,Actuals,2.60916
2022,9,Clients,India,Lv5_Visitors,Actuals,2.2262
2022,9,Clients,Ujjain,Lv1_Visitors,Actuals,1.90564
2022,9,Clients,Dehradun,Lv2_Visitors,Actuals,1.52112
2022,9,Clients,Indore,Lv1_Visitors,Actuals,1.22401
2022,9,Clients,Ujjain,Lv2_Visitors,Actuals,1.19173
2022,9,Clients,Dehradun,Lv3_Visitors,Actuals,1.12103
2022,9,Clients,Uddepy,Lv4_Visitors,Actuals,1.10464
2022,9,Clients,Ujjain,Lv3_Visitors,Actuals,0.95048
2022,9,Clients,Indore,Lv2_Visitors,Actuals,0.72145
2022,9,Clients,Indore,Lv3_Visitors,Actuals,0.54655
2022,9,Clients,Uddepy,Lv5_Visitors,Actuals,0.49816
2022,9,Clients,Dehradun,Lv4_Visitors,Actuals,0.4861
2022,9,Clients,Ujjain,Lv4_Visitors,Actuals,0.40322
2022,9,Clients,Indore,Lv4_Visitors,Actuals,0.27453
2022,9,Clients,Dehradun,Lv5_Visitors,Actuals,0.23781
2022,9,Clients,Ujjain,Lv5_Visitors,Actuals,0.17034
2022,9,Clients,Indore,Lv5_Visitors,Actuals,0.13384
2020,8,Clients,India,Lv1_Visitors,Actuals,31.33
2020,8,Clients,India,Lv2_Visitors,Actuals,21.2563
2020,8,Clients,India,Lv3_Visitors,Actuals,11.85043
2020,8,Clients,India,Lv3_Visitors,Actuals,6.90996
2020,8,Clients,India,Lv4_Visitors,Actuals,6.3138
2020,8,Clients,India,Lv5_Visitors,Actuals,2.0857
2020,8,Clients,India,Lv4_Visitors,Actuals,1.59207
2020,8,Clients,India,Lv5_Visitors,Actuals,0.62262
2021,8,Clients,India,Lv1_Visitors,Actuals,32.35262
2021,8,Clients,India,Lv2_Visitors,Actuals,20.71017
2021,8,Clients,India,Lv3_Visitors,Actuals,10.99827
2021,8,Clients,India,Lv4_Visitors,Actuals,6.34847
2021,8,Clients,India,Lv3_Visitors,Actuals,5.99431
2021,8,Clients,India,Lv5_Visitors,Actuals,1.97779
2021,8,Clients,India,Lv4_Visitors,Actuals,1.78201
2021,8,Clients,India,Lv5_Visitors,Actuals,0.6757
2022,8,Clients,India,Lv1_Visitors,Actuals,33.58925
2022,8,Clients,India,Lv2_Visitors,Actuals,21.0521
2022,8,Clients,India,Lv3_Visitors,Actuals,15.62609
2022,8,Clients,India,Lv4_Visitors,Actuals,6.95978
2022,8,Clients,Uddepy,Lv1_Visitors,Actuals,6.78388
2022,8,Clients,Uddepy,Lv2_Visitors,Actuals,3.9626
2022,8,Clients,Uddepy,Lv3_Visitors,Actuals,3.20749
2022,8,Clients,Dehradun,Lv1_Visitors,Actuals,2.58932
2022,8,Clients,India,Lv5_Visitors,Actuals,2.33506
2022,8,Clients,Ujjain,Lv1_Visitors,Actuals,1.90113
2022,8,Clients,Dehradun,Lv2_Visitors,Actuals,1.56388
2022,8,Clients,Ujjain,Lv2_Visitors,Actuals,1.23837
2022,8,Clients,Indore,Lv1_Visitors,Actuals,1.15776
2022,8,Clients,Uddepy,Lv4_Visitors,Actuals,1.14407
2022,8,Clients,Dehradun,Lv3_Visitors,Actuals,1.10607
2022,8,Clients,Ujjain,Lv3_Visitors,Actuals,1.06034
2022,8,Clients,Indore,Lv2_Visitors,Actuals,0.69795
2022,8,Clients,Uddepy,Lv5_Visitors,Actuals,0.52588
2022,8,Clients,Indore,Lv3_Visitors,Actuals,0.51169
2022,8,Clients,Dehradun,Lv4_Visitors,Actuals,0.48582
2022,8,Clients,Ujjain,Lv4_Visitors,Actuals,0.41301
2022,8,Clients,Indore,Lv4_Visitors,Actuals,0.26648
2022,8,Clients,Dehradun,Lv5_Visitors,Actuals,0.23736
2022,8,Clients,Ujjain,Lv5_Visitors,Actuals,0.18685
2022,8,Clients,Indore,Lv5_Visitors,Actuals,0.12512
2020,7,Clients,India,Lv1_Visitors,Actuals,35.86692
2020,7,Clients,India,Lv2_Visitors,Actuals,24.6147
2020,7,Clients,India,Lv3_Visitors,Actuals,14.37585
2020,7,Clients,India,Lv3_Visitors,Actuals,7.87621
2020,7,Clients,India,Lv4_Visitors,Actuals,7.67861
2020,7,Clients,India,Lv5_Visitors,Actuals,2.62065
2020,7,Clients,India,Lv4_Visitors,Actuals,1.8668
2020,7,Clients,India,Lv5_Visitors,Actuals,0.73677
2021,7,Clients,India,Lv1_Visitors,Actuals,28.83471
2021,7,Clients,India,Lv2_Visitors,Actuals,18.8569
2021,7,Clients,India,Lv3_Visitors,Actuals,10.13262
2021,7,Clients,India,Lv4_Visitors,Actuals,5.86156
2021,7,Clients,India,Lv3_Visitors,Actuals,5.17551
2021,7,Clients,India,Lv5_Visitors,Actuals,1.88447
2021,7,Clients,India,Lv4_Visitors,Actuals,1.44421
2021,7,Clients,India,Lv5_Visitors,Actuals,0.54953
2022,7,Clients,India,Lv1_Visitors,Actuals,35.07414
2022,7,Clients,India,Lv2_Visitors,Actuals,22.27847
2022,7,Clients,India,Lv3_Visitors,Actuals,16.15793
2022,7,Clients,India,Lv4_Visitors,Actuals,7.58856
2022,7,Clients,Uddepy,Lv1_Visitors,Actuals,7.14383
2022,7,Clients,Uddepy,Lv2_Visitors,Actuals,4.34691
2022,7,Clients,Uddepy,Lv3_Visitors,Actuals,3.17351
2022,7,Clients,Dehradun,Lv1_Visitors,Actuals,2.63142
2022,7,Clients,India,Lv5_Visitors,Actuals,2.50201
2022,7,Clients,Ujjain,Lv1_Visitors,Actuals,1.93397
2022,7,Clients,Dehradun,Lv2_Visitors,Actuals,1.62021
2022,7,Clients,Uddepy,Lv4_Visitors,Actuals,1.31436
2022,7,Clients,Ujjain,Lv2_Visitors,Actuals,1.27497
2022,7,Clients,Dehradun,Lv3_Visitors,Actuals,1.185
2022,7,Clients,Indore,Lv1_Visitors,Actuals,1.15834
2022,7,Clients,Ujjain,Lv3_Visitors,Actuals,1.06839
2022,7,Clients,Indore,Lv2_Visitors,Actuals,0.6989
2022,7,Clients,Uddepy,Lv5_Visitors,Actuals,0.56878
2022,7,Clients,Dehradun,Lv4_Visitors,Actuals,0.52183
2022,7,Clients,Indore,Lv3_Visitors,Actuals,0.00512
2022,7,Clients,Ujjain,Lv4_Visitors,Actuals,0.44173
2022,7,Clients,Indore,Lv4_Visitors,Actuals,0.27102
2022,7,Clients,Dehradun,Lv5_Visitors,Actuals,0.25389
2022,7,Clients,Ujjain,Lv5_Visitors,Actuals,0.19955
2022,7,Clients,Indore,Lv5_Visitors,Actuals,0.12854
2020,6,Clients,India,Lv1_Visitors,Actuals,40.35885
2020,6,Clients,India,Lv2_Visitors,Actuals,27.97449
2020,6,Clients,India,Lv3_Visitors,Actuals,17.56712
2020,6,Clients,India,Lv4_Visitors,Actuals,9.63234
2020,6,Clients,India,Lv3_Visitors,Actuals,8.77876
2020,6,Clients,India,Lv5_Visitors,Actuals,3.31538
2020,6,Clients,India,Lv4_Visitors,Actuals,2.18565
2020,6,Clients,India,Lv5_Visitors,Actuals,0.84189
2021,6,Clients,India,Lv1_Visitors,Actuals,27.90598
2021,6,Clients,India,Lv2_Visitors,Actuals,17.70074
2021,6,Clients,India,Lv3_Visitors,Actuals,9.39509
2021,6,Clients,India,Lv3_Visitors,Actuals,5.27377
2021,6,Clients,India,Lv4_Visitors,Actuals,5.13448
2021,6,Clients,India,Lv5_Visitors,Actuals,1.6016
2021,6,Clients,India,Lv4_Visitors,Actuals,1.29317
2021,6,Clients,India,Lv5_Visitors,Actuals,0.49641
2022,6,Clients,India,Lv1_Visitors,Actuals,32.94811
2022,6,Clients,India,Lv2_Visitors,Actuals,21.21053
2022,6,Clients,India,Lv3_Visitors,Actuals,15.63578
2022,6,Clients,India,Lv4_Visitors,Actuals,6.9922
2022,6,Clients,Uddepy,Lv1_Visitors,Actuals,6.77346
2022,6,Clients,Uddepy,Lv2_Visitors,Actuals,4.11234
2022,6,Clients,Uddepy,Lv3_Visitors,Actuals,3.05102
2022,6,Clients,Dehradun,Lv1_Visitors,Actuals,2.71351
2022,6,Clients,India,Lv5_Visitors,Actuals,2.33305
2022,6,Clients,Ujjain,Lv1_Visitors,Actuals,1.79533
2022,6,Clients,Dehradun,Lv2_Visitors,Actuals,1.64055
2022,6,Clients,Indore,Lv1_Visitors,Actuals,1.22356
2022,6,Clients,Dehradun,Lv3_Visitors,Actuals,1.20005
2022,6,Clients,Uddepy,Lv4_Visitors,Actuals,1.16665
2022,6,Clients,Ujjain,Lv2_Visitors,Actuals,1.16128
2022,6,Clients,Ujjain,Lv3_Visitors,Actuals,0.95054
2022,6,Clients,Indore,Lv2_Visitors,Actuals,0.73607
2022,6,Clients,Indore,Lv3_Visitors,Actuals,0.56466
2022,6,Clients,Uddepy,Lv5_Visitors,Actuals,0.52077
2022,6,Clients,Dehradun,Lv4_Visitors,Actuals,0.51236
2022,6,Clients,Ujjain,Lv4_Visitors,Actuals,0.37274
2022,6,Clients,Indore,Lv4_Visitors,Actuals,0.28059
2022,6,Clients,Dehradun,Lv5_Visitors,Actuals,0.25072
2022,6,Clients,Ujjain,Lv5_Visitors,Actuals,0.17079
2022,6,Clients,Indore,Lv5_Visitors,Actuals,0.13384
2020,5,Clients,India,Lv1_Visitors,Actuals,47.03447
2020,5,Clients,India,Lv2_Visitors,Actuals,33.33479
2020,5,Clients,India,Lv3_Visitors,Actuals,22.26575
2020,5,Clients,India,Lv4_Visitors,Actuals,14.21116
2020,5,Clients,India,Lv3_Visitors,Actuals,11.66935
2020,5,Clients,India,Lv5_Visitors,Actuals,4.28245
2020,5,Clients,India,Lv5_Visitors,Actuals,1.07262
2021,5,Clients,India,Lv1_Visitors,Actuals,32.78319
2021,5,Clients,India,Lv2_Visitors,Actuals,21.11235
2021,5,Clients,India,Lv3_Visitors,Actuals,11.10378
2021,5,Clients,India,Lv4_Visitors,Actuals,6.22611
2021,5,Clients,India,Lv3_Visitors,Actuals,5.98734
2021,5,Clients,India,Lv5_Visitors,Actuals,2.11608
2021,5,Clients,India,Lv4_Visitors,Actuals,1.59575
2021,5,Clients,India,Lv5_Visitors,Actuals,0.64313
2022,5,Clients,India,Lv1_Visitors,Actuals,33.02399
2022,5,Clients,India,Lv2_Visitors,Actuals,20.97116
2022,5,Clients,India,Lv3_Visitors,Actuals,14.99693
2022,5,Clients,Uddepy,Lv1_Visitors,Actuals,7.08522
2022,5,Clients,India,Lv4_Visitors,Actuals,6.80125
2022,5,Clients,Uddepy,Lv2_Visitors,Actuals,4.25393
2022,5,Clients,Uddepy,Lv3_Visitors,Actuals,2.98425
2022,5,Clients,Dehradun,Lv1_Visitors,Actuals,2.7373
2022,5,Clients,India,Lv5_Visitors,Actuals,2.3487
2022,5,Clients,Ujjain,Lv1_Visitors,Actuals,1.70513
2022,5,Clients,Dehradun,Lv2_Visitors,Actuals,1.62386
2022,5,Clients,Indore,Lv1_Visitors,Actuals,1.20072
2022,5,Clients,Uddepy,Lv4_Visitors,Actuals,1.13906
2022,5,Clients,Dehradun,Lv3_Visitors,Actuals,1.09222
2022,5,Clients,Ujjain,Lv2_Visitors,Actuals,1.06487
2022,5,Clients,Ujjain,Lv3_Visitors,Actuals,0.80925
2022,5,Clients,Indore,Lv2_Visitors,Actuals,0.69917
2022,5,Clients,Indore,Lv3_Visitors,Actuals,0.59968
2022,5,Clients,Uddepy,Lv5_Visitors,Actuals,0.52446
2022,5,Clients,Dehradun,Lv4_Visitors,Actuals,0.51978
2022,5,Clients,Ujjain,Lv4_Visitors,Actuals,0.36776
2022,5,Clients,Indore,Lv4_Visitors,Actuals,0.26418
2022,5,Clients,Dehradun,Lv5_Visitors,Actuals,0.25944
2022,5,Clients,Ujjain,Lv5_Visitors,Actuals,0.17294
